geoid,name,intent,period,count_sup,rate,data_as_of,ttm_date_range
04,Arizona,All_Homicide,2021,562,7.7,2026-02-11T00:00:00Z,NA
04,Arizona,All_Homicide,2022,629,8.5,2026-02-11T00:00:00Z,NA
04,Arizona,All_Homicide,2023,531,7.1,2026-02-11T00:00:00Z,NA
04,Arizona,All_Homicide,2024,467,6.3,2026-02-11T00:00:00Z,NA
04,Arizona,All_Homicide,TTM,432,5.8,2026-02-11T00:00:00Z,"October, 2024 to September, 2025"
04,Arizona,All_Suicide,2019,1419,19.5,2026-02-11T00:00:00Z,NA
04,Arizona,All_Suicide,2020,1363,19,2026-02-11T00:00:00Z,NA
04,Arizona,All_Suicide,2021,1475,20.3,2026-02-11T00:00:00Z,NA
04,Arizona,All_Suicide,2022,1603,21.8,2026-02-11T00:00:00Z,NA
04,Arizona,All_Suicide,2023,1506,20.3,2026-02-11T00:00:00Z,NA
04,Arizona,All_Suicide,2024,1516,20.4,2026-02-11T00:00:00Z,NA
04,Arizona,All_Suicide,TTM,1554,20.9,2026-02-11T00:00:00Z,"October, 2024 to September, 2025"
04,Arizona,Drug_OD,2019,1756,24.1,2026-02-11T00:00:00Z,NA
04,Arizona,Drug_OD,2020,2427,33.8,2026-02-11T00:00:00Z,NA
04,Arizona,Drug_OD,2021,2604,35.8,2026-02-11T00:00:00Z,NA
04,Arizona,Drug_OD,2022,2486,33.8,2026-02-11T00:00:00Z,NA
04,Arizona,Drug_OD,2023,2479,33.4,2026-02-11T00:00:00Z,NA
04,Arizona,Drug_OD,2024,2324,31.3,2026-02-11T00:00:00Z,NA
04,Arizona,Drug_OD,TTM,2626,35.3,2026-02-11T00:00:00Z,"August, 2024 to July, 2025"
04,Arizona,FA_Deaths,2019,1136,15.6,2026-02-11T00:00:00Z,NA
04,Arizona,FA_Deaths,2020,1265,17.6,2026-02-11T00:00:00Z,NA
04,Arizona,FA_Deaths,2021,1365,18.8,2026-02-11T00:00:00Z,NA
04,Arizona,FA_Deaths,2022,1535,20.8,2026-02-11T00:00:00Z,NA
04,Arizona,FA_Deaths,2023,1419,19.1,2026-02-11T00:00:00Z,NA
04,Arizona,FA_Deaths,2024,1331,17.9,2026-02-11T00:00:00Z,NA
04,Arizona,FA_Deaths,TTM,1372,18.5,2026-02-11T00:00:00Z,"October, 2024 to September, 2025"
04,Arizona,FA_Homicide,2019,285,3.9,2026-02-11T00:00:00Z,NA
04,Arizona,FA_Homicide,2020,382,5.3,2026-02-11T00:00:00Z,NA
04,Arizona,FA_Homicide,2021,430,5.9,2026-02-11T00:00:00Z,NA
04,Arizona,FA_Homicide,2022,490,6.7,2026-02-11T00:00:00Z,NA
04,Arizona,FA_Homicide,2023,410,5.5,2026-02-11T00:00:00Z,NA
04,Arizona,FA_Homicide,2024,329,4.4,2026-02-11T00:00:00Z,NA
04,Arizona,FA_Homicide,TTM,316,4.3,2026-02-11T00:00:00Z,"October, 2024 to September, 2025"
04,Arizona,FA_Suicide,2019,809,11.1,2026-02-11T00:00:00Z,NA
04,Arizona,FA_Suicide,2020,830,11.5,2026-02-11T00:00:00Z,NA
04,Arizona,FA_Suicide,2021,879,12.1,2026-02-11T00:00:00Z,NA
04,Arizona,FA_Suicide,2022,982,13.3,2026-02-11T00:00:00Z,NA
04,Arizona,FA_Suicide,2023,951,12.8,2026-02-11T00:00:00Z,NA
04,Arizona,FA_Suicide,2024,933,12.6,2026-02-11T00:00:00Z,NA
04,Arizona,FA_Suicide,TTM,986,13.3,2026-02-11T00:00:00Z,"October, 2024 to September, 2025"
05,Arkansas,All_Homicide,2019,270,8.9,2026-02-11T00:00:00Z,NA
05,Arkansas,All_Homicide,2020,371,12.3,2026-02-11T00:00:00Z,NA
05,Arkansas,All_Homicide,2021,335,11.1,2026-02-11T00:00:00Z,NA
05,Arkansas,All_Homicide,2022,345,11.3,2026-02-11T00:00:00Z,NA
05,Arkansas,All_Homicide,2023,325,10.6,2026-02-11T00:00:00Z,NA
05,Arkansas,All_Homicide,2024,247,8.1,2026-02-11T00:00:00Z,NA
05,Arkansas,All_Homicide,TTM,240,7.8,2026-02-11T00:00:00Z,"October, 2024 to September, 2025"
05,Arkansas,All_Suicide,2019,548,18.2,2026-02-11T00:00:00Z,NA
05,Arkansas,All_Suicide,2020,583,19.3,2026-02-11T00:00:00Z,NA
05,Arkansas,All_Suicide,2021,618,20.4,2026-02-11T00:00:00Z,NA
05,Arkansas,All_Suicide,2022,547,18,2026-02-11T00:00:00Z,NA
05,Arkansas,All_Suicide,2023,626,20.4,2026-02-11T00:00:00Z,NA
05,Arkansas,All_Suicide,2024,592,19.3,2026-02-11T00:00:00Z,NA
05,Arkansas,All_Suicide,TTM,572,18.6,2026-02-11T00:00:00Z,"October, 2024 to September, 2025"
05,Arkansas,Drug_OD,2019,352,11.7,2026-02-11T00:00:00Z,NA
05,Arkansas,Drug_OD,2020,493,16.4,2026-02-11T00:00:00Z,NA
05,Arkansas,Drug_OD,2021,592,19.5,2026-02-11T00:00:00Z,NA
05,Arkansas,Drug_OD,2022,576,18.9,2026-02-11T00:00:00Z,NA
05,Arkansas,Drug_OD,2023,473,15.4,2026-02-11T00:00:00Z,NA
05,Arkansas,Drug_OD,2024,382,12.5,2026-02-11T00:00:00Z,NA
05,Arkansas,Drug_OD,TTM,343,11.2,2026-02-11T00:00:00Z,"August, 2024 to July, 2025"
05,Arkansas,FA_Deaths,2019,580,19.2,2026-02-11T00:00:00Z,NA
05,Arkansas,FA_Deaths,2020,673,22.3,2026-02-11T00:00:00Z,NA
05,Arkansas,FA_Deaths,2021,698,23,2026-02-11T00:00:00Z,NA
05,Arkansas,FA_Deaths,2022,666,21.9,2026-02-11T00:00:00Z,NA
05,Arkansas,FA_Deaths,2023,671,21.9,2026-02-11T00:00:00Z,NA
05,Arkansas,FA_Deaths,2024,638,20.8,2026-02-11T00:00:00Z,NA
05,Arkansas,FA_Deaths,TTM,588,19.2,2026-02-11T00:00:00Z,"October, 2024 to September, 2025"
05,Arkansas,FA_Homicide,2019,208,6.9,2026-02-11T00:00:00Z,NA
05,Arkansas,FA_Homicide,2020,282,9.4,2026-02-11T00:00:00Z,NA
05,Arkansas,FA_Homicide,2021,281,9.3,2026-02-11T00:00:00Z,NA
05,Arkansas,FA_Homicide,2022,290,9.5,2026-02-11T00:00:00Z,NA
05,Arkansas,FA_Homicide,2023,265,8.6,2026-02-11T00:00:00Z,NA
05,Arkansas,FA_Homicide,2024,211,6.9,2026-02-11T00:00:00Z,NA
05,Arkansas,FA_Homicide,TTM,186,6.1,2026-02-11T00:00:00Z,"October, 2024 to September, 2025"
05,Arkansas,FA_Suicide,2019,341,11.3,2026-02-11T00:00:00Z,NA
05,Arkansas,FA_Suicide,2020,364,12.1,2026-02-11T00:00:00Z,NA
05,Arkansas,FA_Suicide,2021,391,12.9,2026-02-11T00:00:00Z,NA
05,Arkansas,FA_Suicide,2022,341,11.2,2026-02-11T00:00:00Z,NA
05,Arkansas,FA_Suicide,2023,394,12.8,2026-02-11T00:00:00Z,NA
05,Arkansas,FA_Suicide,2024,402,13.1,2026-02-11T00:00:00Z,NA
05,Arkansas,FA_Suicide,TTM,381,12.4,2026-02-11T00:00:00Z,"October, 2024 to September, 2025"
06,California,All_Homicide,2019,1794,4.5,2026-02-11T00:00:00Z,NA
06,California,All_Homicide,2020,2368,6,2026-02-11T00:00:00Z,NA
06,California,All_Homicide,2021,2495,6.4,2026-02-11T00:00:00Z,NA
06,California,All_Homicide,2022,2304,5.9,2026-02-11T00:00:00Z,NA
06,California,All_Homicide,2023,1972,5.1,2026-02-11T00:00:00Z,NA
06,California,All_Homicide,2024,1768,4.5,2026-02-11T00:00:00Z,NA
06,California,All_Homicide,TTM,1552,4,2026-02-11T00:00:00Z,"October, 2024 to September, 2025"
06,California,All_Suicide,2019,4436,11.2,2026-02-11T00:00:00Z,NA
06,California,All_Suicide,2020,4144,10.5,2026-02-11T00:00:00Z,NA
06,California,All_Suicide,2021,4148,10.6,2026-02-11T00:00:00Z,NA
06,California,All_Suicide,2022,4312,11,2026-02-11T00:00:00Z,NA
06,California,All_Suicide,2023,4200,10.8,2026-02-11T00:00:00Z,NA
06,California,All_Suicide,2024,4022,10.3,2026-02-11T00:00:00Z,NA
06,California,All_Suicide,TTM,3917,10.1,2026-02-11T00:00:00Z,"October, 2024 to September, 2025"
06,California,Drug_OD,2019,5688,14.4,2026-02-11T00:00:00Z,NA
06,California,Drug_OD,2020,8486,21.5,2026-02-11T00:00:00Z,NA
06,California,Drug_OD,2021,10476,26.8,2026-02-11T00:00:00Z,NA
06,California,Drug_OD,2022,10442,26.7,2026-02-11T00:00:00Z,NA
06,California,Drug_OD,2023,10897,28,2026-02-11T00:00:00Z,NA
06,California,Drug_OD,2024,8593,22.1,2026-02-11T00:00:00Z,NA
06,California,Drug_OD,TTM,8093,20.8,2026-02-11T00:00:00Z,"August, 2024 to July, 2025"
06,California,FA_Deaths,2019,2945,7.5,2026-02-11T00:00:00Z,NA
06,California,FA_Deaths,2020,3449,8.7,2026-02-11T00:00:00Z,NA
06,California,FA_Deaths,2021,3576,9.1,2026-02-11T00:00:00Z,NA
06,California,FA_Deaths,2022,3484,8.9,2026-02-11T00:00:00Z,NA
06,California,FA_Deaths,2023,3209,8.2,2026-02-11T00:00:00Z,NA
06,California,FA_Deaths,2024,2853,7.3,2026-02-11T00:00:00Z,NA
06,California,FA_Deaths,TTM,2760,7.1,2026-02-11T00:00:00Z,"October, 2024 to September, 2025"
06,California,FA_Homicide,2019,1246,3.2,2026-02-11T00:00:00Z,NA
06,California,FA_Homicide,2020,1732,4.4,2026-02-11T00:00:00Z,NA
06,California,FA_Homicide,2021,1861,4.8,2026-02-11T00:00:00Z,NA
